id,poilon,poilat,Taxonomy,cat
2488,-1.2530160000000024,1.543953000000002,Service,Offices of Real Estate Agents and Brokers
2489,-1.3120739999999955,1.645108999999998,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
2495,-1.144915999999995,1.609817999999997,City / Outdoors,Nature Parks and Other Similar Institutions
2499,-1.0890569999999968,1.7770439999999965,Food,Drinking Places (Alcoholic Beverages)
2513,-1.4657349999999951,1.550491000000001,Food,Full-Service Restaurants
2514,-1.355242000000004,1.6333350000000024,Health,Offices of Dentists
2520,-1.1797279999999972,1.6760019999999969,City / Outdoors,Nature Parks and Other Similar Institutions
2522,-1.0713240000000042,1.506497000000003,Arts / Museum,Art Dealers
2529,-1.2494219999999956,1.7012259999999984,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
2530,-1.3592399999999998,1.6248429999999985,Food,Full-Service Restaurants
2531,-1.1778390000000059,1.7169939999999997,Service,Commercial Banking
2533,-1.076402999999999,1.9829039999999978,Sports,Fitness and Recreational Sports Centers
2535,-1.1615819999999957,1.7081790000000012,Health,Offices of Dentists
2547,-1.166987000000006,1.543025,Food,Full-Service Restaurants
2550,-1.1175970000000035,1.6967640000000017,Sports,Fitness and Recreational Sports Centers
2561,-1.1592660000000024,1.7442509999999984,Sports,Fitness and Recreational Sports Centers
2566,-1.2755949999999956,1.6284330000000011,Service,Passenger Car Rental
2569,-1.4205599999999947,1.5024000000000015,Service,Commercial Banking
2576,-1.1032689999999974,1.8235039999999998,Service,Offices of Real Estate Agents and Brokers
2579,-1.2186980000000034,1.7700749999999985,Entertainment,Casinos (except Casino Hotels)
2582,-1.1113569999999982,1.5791219999999981,Service,Offices of Real Estate Agents and Brokers
2591,-1.4305269999999979,1.5638110000000012,Food,Full-Service Restaurants
2597,-1.175842000000003,1.712291999999998,Food,Full-Service Restaurants
2602,-1.3031270000000035,1.663127000000003,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
2604,-1.3086600000000033,1.6357659999999967,Service,Commercial Banking
2613,-1.0784359999999964,1.7803710000000024,Food,Full-Service Restaurants
2634,-1.1783729999999935,1.717641999999998,Food,Full-Service Restaurants
2639,-1.3101659999999953,1.6453940000000031,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
2640,-1.159048999999996,1.6348190000000002,City / Outdoors,Nature Parks and Other Similar Institutions
2647,-1.2506390000000067,1.7765289999999965,Service,Commercial Banking
2651,-1.1391760000000062,1.503506999999999,Service,Hotels (except Casino Hotels) and Motels
2654,-1.3119879999999995,1.8926739999999995,Service,Offices of Real Estate Agents and Brokers
2661,-1.1123539999999963,1.7608590000000035,Food,Full-Service Restaurants
2689,-1.1295099999999962,1.745666,Health,Offices of Dentists
2712,-1.1260879999999958,1.7840369999999979,Food,Full-Service Restaurants
2718,-1.0749909999999971,1.7818109999999976,Service,Offices of Real Estate Agents and Brokers
2719,-1.1375419999999963,1.5245400000000018,Food,Full-Service Restaurants
2723,-1.3175339999999949,1.6152110000000022,Service,Hotels (except Casino Hotels) and Motels
2724,-1.1433999999999997,1.5095740000000006,Sports,Fitness and Recreational Sports Centers
2726,-1.342680999999999,1.6790939999999992,Food,Full-Service Restaurants
2729,-1.3108529999999945,1.6844480000000033,Service,Offices of Real Estate Agents and Brokers
2730,-1.1624180000000024,1.7095249999999993,Sports,Fitness and Recreational Sports Centers
2739,-1.0857519999999994,1.514333999999998,Sports,Fitness and Recreational Sports Centers
2741,-1.3588469999999973,1.6238760000000028,Health,Offices of Dentists
2749,-1.2628169999999983,1.8073219999999992,Service,Offices of Real Estate Agents and Brokers
2754,-1.3507139999999964,1.6814540000000022,Food,Full-Service Restaurants
2757,-1.1402740000000051,1.6567420000000013,Service,Offices of Real Estate Agents and Brokers
2767,-1.244181999999995,1.6155860000000004,Food,Full-Service Restaurants
2768,-1.453111000000007,1.984929000000001,Food,Full-Service Restaurants
2782,-1.0419789999999978,1.7224250000000012,City / Outdoors,Nature Parks and Other Similar Institutions
2796,-1.2217469999999935,1.6002679999999998,Health,Offices of Dentists
2814,-1.110709,1.762791,Sports,Fitness and Recreational Sports Centers
2823,-1.0152609999999953,1.7083299999999966,City / Outdoors,Nature Parks and Other Similar Institutions
2825,-1.1062280000000015,1.5226510000000033,Food,Full-Service Restaurants
2826,-1.4270850000000053,1.9385130000000004,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
2834,-1.4161820000000063,1.5114090000000004,City / Outdoors,Nature Parks and Other Similar Institutions
2842,-1.3140420000000006,1.8746140000000011,Service,Commercial Banking
2852,-1.1557240000000064,1.6846030000000027,Health,Offices of Dentists
2853,-1.0661620000000056,1.789166999999999,City / Outdoors,Nature Parks and Other Similar Institutions
2855,-1.311725999999993,1.6456469999999968,Service,Commercial Banking
2856,-1.2350990000000053,1.793573000000002,Sports,Fitness and Recreational Sports Centers
2860,-1.4543309999999963,1.5099519999999984,City / Outdoors,Nature Parks and Other Similar Institutions
2865,-1.2213330000000013,1.700482000000001,Food,Full-Service Restaurants
2868,-1.3044500000000028,1.793289999999999,Service,Veterinary Services
2869,-1.3487049999999954,1.6011230000000012,Health,Offices of Dentists
2871,-1.245554999999996,1.648024999999997,Service,Offices of Real Estate Agents and Brokers
2874,-1.4691980000000058,1.6240049999999968,City / Outdoors,Nature Parks and Other Similar Institutions
2885,-1.0913610000000062,1.7801959999999966,Food,Full-Service Restaurants
2894,-1.1105000000000018,1.7464829999999978,Sports,Fitness and Recreational Sports Centers
2895,-1.4269720000000063,1.565133000000003,Service,Commercial Banking
2897,-1.0179930000000041,1.7046350000000032,City / Outdoors,Nature Parks and Other Similar Institutions
2900,-1.1912420000000026,1.862921,Service,Offices of Real Estate Agents and Brokers
2901,-1.3236600000000038,1.6147769999999966,Sports,Fitness and Recreational Sports Centers
2928,-1.1884270000000043,1.7277720000000016,Food,Full-Service Restaurants
2936,-1.2456020000000052,1.8401939999999968,City / Outdoors,Nature Parks and Other Similar Institutions
2937,-1.3360950000000003,1.626064999999997,City / Outdoors,Nature Parks and Other Similar Institutions
2946,-1.3032170000000036,1.9044430000000006,City / Outdoors,Nature Parks and Other Similar Institutions
2953,-1.1366720000000043,1.7301479999999998,Service,Commercial Banking
2961,-1.1203160000000025,1.6934619999999967,Health,Offices of Dentists
2963,-1.0747889999999956,1.7823380000000029,Food,Full-Service Restaurants
2966,-1.1870949999999993,1.7924099999999967,Service,Offices of Real Estate Agents and Brokers
2967,-1.3064289999999943,1.6405010000000004,Health,Offices of Dentists
2970,-1.426308000000006,1.5856350000000035,Food,Full-Service Restaurants
2973,-1.331278999999995,1.5705620000000025,Health,Offices of Dentists
2976,-1.0104419999999976,1.508851,Food,Full-Service Restaurants
2979,-1.4672860000000014,1.5444490000000002,Service,Commercial Banking
2982,-1.1598240000000004,1.7247219999999999,Health,Offices of Dentists
2990,-1.3470810000000029,1.5942390000000017,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
3006,-1.0834210000000013,1.7646310000000014,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
3013,-1.3568489999999969,1.8616680000000017,Health,General Medical and Surgical Hospitals
3019,-1.2284290000000055,1.7823720000000023,Food,Full-Service Restaurants
3024,-1.3229060000000032,1.5333820000000031,City / Outdoors,Nature Parks and Other Similar Institutions
3026,-1.449263000000002,1.9657339999999976,Sports,Fitness and Recreational Sports Centers
3027,-1.0326830000000058,1.762948999999999,Food,Full-Service Restaurants
3029,-1.1434830000000034,1.6987730000000028,Service,Commercial Banking
3035,-1.4485370000000017,1.965130000000002,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
3036,-1.1005779999999987,1.5008880000000033,Food,Full-Service Restaurants
3038,-1.3229769999999945,1.6273330000000001,Service,Commercial Banking
3051,-1.116462999999996,1.5195969999999974,Health,Offices of Dentists
3057,-1.0637700000000052,1.505785000000003,Sports,Fitness and Recreational Sports Centers
3058,-1.3057919999999967,1.6421339999999987,Service,Commercial Banking
3066,-1.2105179999999933,1.580053999999997,City / Outdoors,Nature Parks and Other Similar Institutions
3073,-1.3108469999999954,1.6415270000000035,Health,Offices of Dentists
3078,-1.4232669999999956,1.506301999999998,Food,Drinking Places (Alcoholic Beverages)
3088,-1.1408950000000004,1.704022000000002,Service,Commercial Banking
3091,-1.2956360000000018,1.6728590000000025,Food,Full-Service Restaurants
3106,-1.2737120000000033,1.6356380000000001,City / Outdoors,Nature Parks and Other Similar Institutions
3108,-1.3513609999999971,1.8630610000000019,Service,Commercial Banking
3114,-1.2321819999999946,1.7672389999999965,Food,Full-Service Restaurants
3119,-1.0119650000000036,1.5149529999999984,City / Outdoors,Postal Service
3129,-1.2411369999999948,1.7638219999999976,Sports,Fitness and Recreational Sports Centers
3137,-1.0071439999999967,1.583325000000002,Food,Full-Service Restaurants
3142,-1.2436979999999949,1.8047030000000035,Food,Full-Service Restaurants
3156,-1.1311440000000061,1.703273000000003,Service,Commercial Banking
3158,-1.1384690000000006,1.7442330000000013,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
3159,-1.333562999999998,1.8896330000000034,Sports,Fitness and Recreational Sports Centers
3162,-1.081391999999994,1.7741919999999993,Food,Full-Service Restaurants
3168,-1.1840449999999976,1.688797000000001,Entertainment,Casinos (except Casino Hotels)
3170,-1.2657279999999957,1.5356730000000027,Sports,Fitness and Recreational Sports Centers
3188,-1.1081489999999974,1.568596999999997,Entertainment,Bowling Centers
3189,-1.3467480000000052,1.6030110000000022,Service,Commercial Banking
3194,-1.4394089999999977,1.5555900000000022,Health,Offices of Dentists
3202,-1.319461000000004,1.6325020000000023,Food,Full-Service Restaurants
3205,-1.360202000000001,1.845725999999999,Food,Full-Service Restaurants
3206,-1.2968039999999945,1.8058850000000035,Service,Offices of Real Estate Agents and Brokers
3209,-1.0219790000000017,1.6647359999999978,Service,Offices of Real Estate Agents and Brokers
3222,-1.346028000000004,1.5575609999999998,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
3224,-1.294511,1.6723989999999986,Health,Offices of Dentists
3231,-1.064345000000003,1.5058939999999978,Sports,Fitness and Recreational Sports Centers
3238,-1.1839640000000031,1.6502440000000007,Sports,Fitness and Recreational Sports Centers
3242,-1.4344210000000004,1.9486670000000004,Food,Full-Service Restaurants
3247,-1.2321139999999957,1.7848100000000002,Food,Full-Service Restaurants
3255,-1.207379000000003,1.729294000000003,Service,Commercial Banking
3267,-1.2066740000000067,1.5152709999999985,Health,Offices of Dentists
3268,-1.2977649999999983,1.843198000000001,Service,Hotels (except Casino Hotels) and Motels
3280,-1.3828859999999992,1.6839510000000004,Food,Full-Service Restaurants
3281,-1.163776999999996,1.7055390000000017,Sports,Fitness and Recreational Sports Centers
3286,-1.3282540000000012,1.8801950000000005,Arts / Museum,Museums
3289,-1.2508239999999944,1.7731229999999982,Health,Offices of Dentists
3299,-1.348979,1.8658029999999997,Service,Offices of Real Estate Agents and Brokers
3302,-1.085874000000004,1.7780229999999975,Food,Full-Service Restaurants
3304,-1.140978000000004,1.727181999999999,Food,Drinking Places (Alcoholic Beverages)
3310,-1.431016999999997,1.5601759999999985,Service,Offices of Real Estate Agents and Brokers
3312,-1.223037000000005,1.6005400000000023,Service,Offices of Real Estate Agents and Brokers
3318,-1.1774439999999942,1.5506740000000008,Food,Full-Service Restaurants
3327,-1.082189999999997,1.712491,Food,Full-Service Restaurants
3328,-1.306550999999999,1.6404539999999983,Food,Full-Service Restaurants
3331,-1.2004819999999938,1.7428489999999996,Service,Commercial Banking
3332,-1.2988359999999943,1.6296699999999973,Sports,Fitness and Recreational Sports Centers
3334,-1.3039710000000042,1.6491350000000011,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
3345,-1.1408430000000038,1.7273459999999972,Service,Passenger Car Rental
3349,-1.2337399999999974,1.7897200000000026,Food,Full-Service Restaurants
3352,-1.2071689999999933,1.7539889999999971,Food,Drinking Places (Alcoholic Beverages)
3365,-1.2745469999999983,1.6974650000000011,City / Outdoors,Nature Parks and Other Similar Institutions
3366,-1.1455720000000014,1.6925409999999985,City / Outdoors,Nature Parks and Other Similar Institutions
3375,-1.160585999999995,1.7404539999999997,Service,Commercial Banking
3379,-1.1076829999999944,1.566276000000002,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
3385,-1.1987770000000069,1.7056830000000005,Food,Full-Service Restaurants
3392,-1.1815349999999967,1.716631999999997,Service,Offices of Real Estate Agents and Brokers
3399,-1.4403570000000059,1.6978760000000008,Food,Full-Service Restaurants
3404,-1.210296999999997,1.690998999999998,Service,Offices of Real Estate Agents and Brokers
3405,-1.036206000000007,1.5929339999999996,City / Outdoors,Nature Parks and Other Similar Institutions
3410,-1.0958490000000012,1.5249799999999993,City / Outdoors,Nature Parks and Other Similar Institutions
3413,-1.307621999999995,1.6285620000000023,Service,Commercial Banking
3423,-1.0507110000000068,1.5401170000000022,Shopping,Malls
3430,-1.0638100000000037,1.5057540000000031,Sports,Fitness and Recreational Sports Centers
3431,-1.337563000000003,1.6098160000000021,Service,Offices of Real Estate Agents and Brokers
3432,-1.0750400000000013,1.812896000000002,Service,Commercial Banking
3442,-1.3339619999999996,1.8762609999999995,Food,Full-Service Restaurants
3446,-1.2056910000000016,1.7293069999999986,Service,Passenger Car Rental
3463,-1.1777160000000038,1.5511259999999965,Coffee / Tea,Snack and Nonalcoholic Beverage Bars
3471,-1.4459169999999943,1.9753279999999975,Health,Offices of Dentists
3486,-1.4283960000000064,1.5654660000000007,Service,Offices of Real Estate Agents and Brokers
3490,-1.235662000000005,1.7945939999999965,Service,Offices of Real Estate Agents and Brokers
3492,-1.4499270000000024,1.554479999999998,Service,Veterinary Services
3497,-1.2059749999999951,1.729689999999998,Service,Hotels (except Casino Hotels) and Motels
3504,-1.432278999999994,1.5602149999999995,Service,Offices of Real Estate Agents and Brokers
3505,-1.147685999999993,1.6134810000000002,City / Outdoors,Nature Parks and Other Similar Institutions
3508,-1.1067599999999942,1.821125000000002,Shopping,Malls
3521,-1.1812299999999993,1.532468999999999,Service,Offices of Real Estate Agents and Brokers
3522,-1.1154120000000063,1.6661280000000005,Food,Full-Service Restaurants
3523,-1.081789999999998,1.7740969999999976,Service,Commercial Banking
3535,-1.360254999999995,1.8464150000000004,Service,Offices of Real Estate Agents and Brokers
3540,-1.4256799999999998,1.5671239999999997,Food,Full-Service Restaurants
