Taxonomy_a,Taxonomy_b,cat_a,cat_b,dep,dep_count,prod,dep_avg
Arts / Museum,Transportation,Art Dealers,Commuter Rail Systems,0.0038761894372336,2,59274,0.0006539442988888214
Arts / Museum,Transportation,Museums,Bus and Other Motor Vehicle Transit Systems,1.5036257379254396,90,59274,0.25367374193161246
Arts / Museum,Transportation,Museums,Commuter Rail Systems,0.0090143582060318,1,59274,0.0015207946495987784
Arts / Museum,Transportation,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",Bus and Other Motor Vehicle Transit Systems,1.044329479641483,236,59274,0.1761867732296594
Arts / Museum,Transportation,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",Commuter Rail Systems,0.0006019563155551,2,59274,0.000101554866476887
Arts / Museum,Transportation,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",Mixed Mode Transit Systems,0.0022304097767612,1,59274,0.00037628804817646863
City / Outdoors,Arts / Museum,City Hall,Art Dealers,0.0305203723094775,3,20128,0.015163142045646612
City / Outdoors,Arts / Museum,City Hall,Museums,0.013158101791272199,2,20128,0.006537212734137619
City / Outdoors,Arts / Museum,City Hall,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",0.0624768666237717,10,20128,0.03103977872802648
City / Outdoors,Arts / Museum,Libraries and Archives,Art Dealers,0.14011932170788338,10,20128,0.06961413041925843
City / Outdoors,Arts / Museum,Libraries and Archives,Museums,0.0418270331777475,3,20128,0.020780521252855476
City / Outdoors,Arts / Museum,Libraries and Archives,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",0.191512208947179,28,20128,0.09514716263273995
City / Outdoors,Arts / Museum,Nature Parks and Other Similar Institutions,Art Dealers,0.3213618756983798,19,20128,0.1596591194844892
City / Outdoors,Arts / Museum,Nature Parks and Other Similar Institutions,Museums,0.0946951880798278,7,20128,0.04704649646255356
City / Outdoors,Arts / Museum,Nature Parks and Other Similar Institutions,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",0.6548175477738323,53,20128,0.32532668311498025
City / Outdoors,Arts / Museum,Postal Service,Art Dealers,0.0541444335470893,4,20128,0.026900056412504623
City / Outdoors,Arts / Museum,Postal Service,Museums,0.0267187334653307,4,20128,0.013274410505430594
City / Outdoors,Arts / Museum,Postal Service,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",0.0748159688041517,8,20128,0.03717009578902609
City / Outdoors,City / Outdoors,City Hall,City Hall,0.3460727658461604,14,73984,0.04677670386112679
City / Outdoors,City / Outdoors,City Hall,Libraries and Archives,0.2435157043594012,18,73984,0.03291464429598308
City / Outdoors,City / Outdoors,City Hall,Nature Parks and Other Similar Institutions,0.2654225402699136,25,73984,0.03587566774842041
City / Outdoors,City / Outdoors,City Hall,Postal Service,0.049511335578791595,9,73984,0.006692167979399815
City / Outdoors,City / Outdoors,Libraries and Archives,City Hall,0.1550634876309608,18,73984,0.02095905704354466
City / Outdoors,City / Outdoors,Libraries and Archives,Libraries and Archives,0.6888939829859952,46,73984,0.0931139142228043
City / Outdoors,City / Outdoors,Libraries and Archives,Nature Parks and Other Similar Institutions,0.4102281937436982,64,73984,0.05544823120454398
City / Outdoors,City / Outdoors,Libraries and Archives,Postal Service,0.0623023775175607,10,73984,0.008421060975016315
City / Outdoors,City / Outdoors,Nature Parks and Other Similar Institutions,City Hall,0.4481680229597361,25,73984,0.060576343933787864
City / Outdoors,City / Outdoors,Nature Parks and Other Similar Institutions,Libraries and Archives,1.292282532109624,64,73984,0.17467054121291417
City / Outdoors,City / Outdoors,Nature Parks and Other Similar Institutions,Nature Parks and Other Similar Institutions,3.1584152030206183,174,73984,0.42690516909340104
City / Outdoors,City / Outdoors,Nature Parks and Other Similar Institutions,Postal Service,0.423396061656963,28,73984,0.05722805764178241
City / Outdoors,City / Outdoors,Postal Service,City Hall,0.0901207900014202,9,73984,0.012181118890762895
City / Outdoors,City / Outdoors,Postal Service,Libraries and Archives,0.11383808475764799,10,73984,0.01538685185413711
City / Outdoors,City / Outdoors,Postal Service,Nature Parks and Other Similar Institutions,0.226328097312848,28,73984,0.030591492391983135
City / Outdoors,City / Outdoors,Postal Service,Postal Service,1.631384912505294,36,73984,0.22050509738663684
City / Outdoors,Coffee / Tea,City Hall,Snack and Nonalcoholic Beverage Bars,0.5902633722923853,84,103632,0.05695763589358358
City / Outdoors,Coffee / Tea,Libraries and Archives,Snack and Nonalcoholic Beverage Bars,1.2180374878344813,200,103632,0.11753488187379199
City / Outdoors,Coffee / Tea,Nature Parks and Other Similar Institutions,Snack and Nonalcoholic Beverage Bars,4.771645981614322,451,103632,0.4604413676870389
City / Outdoors,Coffee / Tea,Postal Service,Snack and Nonalcoholic Beverage Bars,0.9237405254258076,123,103632,0.08913661083698159
City / Outdoors,College,City Hall,College,0.1304343275975915,17,29920,0.043594360828072026
City / Outdoors,College,Libraries and Archives,College,1.7530067966214808,103,29920,0.5858979935232221
City / Outdoors,College,Nature Parks and Other Similar Institutions,College,1.2045742470666805,113,29920,0.40259834460784777
City / Outdoors,College,Postal Service,College,0.1184894628405417,16,29920,0.03960209319536822
City / Outdoors,Entertainment,City Hall,Amusement and Theme Parks,0.0233142057732381,4,16592,0.014051474067766453
City / Outdoors,Entertainment,City Hall,Bowling Centers,0.0213838506395057,4,16592,0.0128880488425179
City / Outdoors,Entertainment,City Hall,Casinos (except Casino Hotels),0.0337670312623259,7,16592,0.0203513929980267
City / Outdoors,Entertainment,Libraries and Archives,Amusement and Theme Parks,0.0694603993315554,9,16592,0.041863789375334734
City / Outdoors,Entertainment,Libraries and Archives,Bowling Centers,0.0591646811161124,10,16592,0.035658559014050385
City / Outdoors,Entertainment,Libraries and Archives,Casinos (except Casino Hotels),0.0637837311066297,5,16592,0.03844246088875946
City / Outdoors,Entertainment,Libraries and Archives,Motion Picture Theaters (except Drive-Ins),0.0241294389635785,5,16592,0.014542815190199192
City / Outdoors,Entertainment,Nature Parks and Other Similar Institutions,Amusement and Theme Parks,0.3139722162094715,33,16592,0.18923108498642208
City / Outdoors,Entertainment,Nature Parks and Other Similar Institutions,Bowling Centers,0.1315050255203706,21,16592,0.07925809156242201
City / Outdoors,Entertainment,Nature Parks and Other Similar Institutions,Casinos (except Casino Hotels),0.22476118009149113,15,16592,0.1354635849153153
City / Outdoors,Entertainment,Nature Parks and Other Similar Institutions,Motion Picture Theaters (except Drive-Ins),0.2103608433883049,22,16592,0.12678450059565147
City / Outdoors,Entertainment,Postal Service,Amusement and Theme Parks,0.036510710695467,7,16592,0.022005008856959375
City / Outdoors,Entertainment,Postal Service,Bowling Centers,0.0438190041955937,3,16592,0.026409718054239213
City / Outdoors,Entertainment,Postal Service,Casinos (except Casino Hotels),0.018038262073610402,2,16592,0.010871662291230957
City / Outdoors,Entertainment,Postal Service,Motion Picture Theaters (except Drive-Ins),0.06726082717818829,6,16592,0.04053810702639121
City / Outdoors,Food,City Hall,Drinking Places (Alcoholic Beverages),0.12152466867971759,21,326128,0.0037262874907924982
City / Outdoors,Food,City Hall,Full-Service Restaurants,2.1139590393284413,299,326128,0.06481991853899209
City / Outdoors,Food,Libraries and Archives,Drinking Places (Alcoholic Beverages),0.189595713827546,33,326128,0.005813536826876135
City / Outdoors,Food,Libraries and Archives,Full-Service Restaurants,2.7611384509860466,547,326128,0.08466425608920566
City / Outdoors,Food,Nature Parks and Other Similar Institutions,Drinking Places (Alcoholic Beverages),1.0333244042964707,98,326128,0.03168462702670334
City / Outdoors,Food,Nature Parks and Other Similar Institutions,Full-Service Restaurants,13.100958968731945,1187,326128,0.4017121795347822
City / Outdoors,Food,Postal Service,Drinking Places (Alcoholic Beverages),0.0737983348427214,14,326128,0.0022628641160133875
City / Outdoors,Food,Postal Service,Full-Service Restaurants,2.755135552364533,284,326128,0.08448019036588496
City / Outdoors,Grocery,City Hall,Convenience Stores,0.100574432668268,18,83776,0.012005160507575918
City / Outdoors,Grocery,City Hall,Supermarkets and Other Grocery (except Convenience) Stores,0.3133073891494584,50,83776,0.0373982273144407
City / Outdoors,Grocery,Libraries and Archives,Convenience Stores,0.1602159326356365,36,83776,0.01912432350979236
City / Outdoors,Grocery,Libraries and Archives,Supermarkets and Other Grocery (except Convenience) Stores,0.8659798085605701,108,83776,0.10336848364216127
City / Outdoors,Grocery,Nature Parks and Other Similar Institutions,Convenience Stores,1.5689976741909317,118,83776,0.18728486370690076
City / Outdoors,Grocery,Nature Parks and Other Similar Institutions,Supermarkets and Other Grocery (except Convenience) Stores,4.582334391826073,347,83776,0.546974597954793
City / Outdoors,Grocery,Postal Service,Convenience Stores,0.1142004388624033,15,83776,0.013631641384454177
City / Outdoors,Grocery,Postal Service,Supermarkets and Other Grocery (except Convenience) Stores,0.6988859666123953,68,83776,0.08342317210327484
City / Outdoors,Health,City Hall,General Medical and Surgical Hospitals,0.0326249056842253,8,122944,0.0026536395175222292
City / Outdoors,Health,City Hall,Offices of Dentists,0.44560014867921477,75,122944,0.03624415576841609
City / Outdoors,Health,Libraries and Archives,General Medical and Surgical Hospitals,0.0398885169961427,11,122944,0.0032444460076248294
City / Outdoors,Health,Libraries and Archives,Offices of Dentists,0.8403360335305089,162,122944,0.06835112193604478
City / Outdoors,Health,Nature Parks and Other Similar Institutions,General Medical and Surgical Hospitals,0.9380418767668355,45,122944,0.07629830465633423
City / Outdoors,Health,Nature Parks and Other Similar Institutions,Offices of Dentists,3.184744762610755,269,122944,0.2590402754596202
City / Outdoors,Health,Postal Service,General Medical and Surgical Hospitals,0.0875433597684927,8,122944,0.007120588216463813
City / Outdoors,Health,Postal Service,Offices of Dentists,0.6144476026338431,84,122944,0.049977843785287863
City / Outdoors,Office,City Hall,Office,0.6092389452195223,86,131648,0.0462778732088237
City / Outdoors,Office,Libraries and Archives,Office,1.159231098442335,239,131648,0.08805535203287061
City / Outdoors,Office,Nature Parks and Other Similar Institutions,Office,5.8738724887147775,464,131648,0.44618015379761006
City / Outdoors,Office,Postal Service,Office,0.9075515003512834,128,131648,0.06893773550310552
City / Outdoors,Service,City Hall,All Other Automotive Repair and Maintenance,0.0081254215661236,2,687888,0.00011812128669381644
City / Outdoors,Service,City Hall,"Automotive Body, Paint, and Interior Repair and Maintenance",0.028064512723345404,3,687888,0.00040798084460472346
City / Outdoors,Service,City Hall,Automotive Oil Change and Lubrication Shops,0.0252059339160586,3,687888,0.0003664249691237324
City / Outdoors,Service,City Hall,Barber Shops,0.0025698657870962,1,687888,3.7358782056035285e-05
City / Outdoors,Service,City Hall,Beauty Salons,0.0828809394852926,15,687888,0.0012048609582561783
City / Outdoors,Service,City Hall,Car Washes,0.006786936766445199,2,687888,9.866339820501592e-05
City / Outdoors,Service,City Hall,Commercial Banking,0.9176621099086939,107,687888,0.01334028373672304
City / Outdoors,Service,City Hall,Diet and Weight Reducing Centers,0.0380128971003861,6,687888,0.0005526029978773593
City / Outdoors,Service,City Hall,Drycleaning and Laundry Services (except Coin-Operated),0.1403656498816919,21,687888,0.0020405305788397513
City / Outdoors,Service,City Hall,Gasoline Stations with Convenience Stores,0.2400414330828794,36,687888,0.003489542383104217
City / Outdoors,Service,City Hall,General Automotive Repair,0.0372866956572899,4,687888,0.0005420460257671292
City / Outdoors,Service,City Hall,"Hair, Nail, and Skin Care Services",0.6313113661843814,116,687888,0.009177531315917437
City / Outdoors,Service,City Hall,Hotels (except Casino Hotels) and Motels,0.0046771010470081,3,687888,6.799218836508415e-05
City / Outdoors,Service,City Hall,Nail Salons,0.0075439725062108,1,687888,0.00010966861620221315
City / Outdoors,Service,City Hall,Offices of Real Estate Agents and Brokers,0.1914355388011521,33,687888,0.0027829463343037254
City / Outdoors,Service,City Hall,Other Automotive Mechanical and Electrical Repair and Maintenance,0.0033818709977686,1,687888,4.9163105007916984e-05
City / Outdoors,Service,City Hall,Other Gasoline Stations,0.2176965930200669,24,687888,0.0031647098513139767
City / Outdoors,Service,City Hall,Other Personal Care Services,0.2852459078875056,41,687888,0.004146691145760728
City / Outdoors,Service,City Hall,Parking Lots and Garages,0.0248193326751966,3,687888,0.0003608048501383452
City / Outdoors,Service,City Hall,Passenger Car Rental,0.021019203381536698,2,687888,0.0003055614196139008
City / Outdoors,Service,City Hall,Veterinary Services,0.0327780131205325,6,687888,0.0004765021794322986
City / Outdoors,Service,Libraries and Archives,All Other Automotive Repair and Maintenance,0.0030722356565189,1,687888,4.466185856591335e-05
City / Outdoors,Service,Libraries and Archives,"Automotive Body, Paint, and Interior Repair and Maintenance",0.0086571728416493,1,687888,0.0001258514880569119
City / Outdoors,Service,Libraries and Archives,Automotive Glass Replacement Shops,0.0020625505996986,1,687888,2.9983814221190078e-05
City / Outdoors,Service,Libraries and Archives,Automotive Oil Change and Lubrication Shops,0.0068948001836481,2,687888,0.00010023143569371903
City / Outdoors,Service,Libraries and Archives,Beauty Salons,0.1465342481364133,38,687888,0.0021302050353606008
City / Outdoors,Service,Libraries and Archives,Car Washes,0.0184425528167478,5,687888,0.0002681040055466558
City / Outdoors,Service,Libraries and Archives,Commercial Banking,1.213144953895287,250,687888,0.017635791784349878
City / Outdoors,Service,Libraries and Archives,Diet and Weight Reducing Centers,0.0392307534905917,6,687888,0.0005703072809903894
City / Outdoors,Service,Libraries and Archives,Drycleaning and Laundry Services (except Coin-Operated),0.2817737414047379,53,687888,0.00409621539269093
City / Outdoors,Service,Libraries and Archives,Gasoline Stations with Convenience Stores,0.3283573006206747,62,687888,0.004773412250550594
City / Outdoors,Service,Libraries and Archives,General Automotive Repair,0.0649487154010628,12,687888,0.0009441757292039227
City / Outdoors,Service,Libraries and Archives,"Hair, Nail, and Skin Care Services",1.2283980891901514,248,687888,0.01785753042922905
City / Outdoors,Service,Libraries and Archives,Hotels (except Casino Hotels) and Motels,0.0556391693517425,15,687888,0.0008088405285706757
